Burghardt_ID,street_address,Side,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Basal Sprouts,Root Girdling,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Twig/branch Galls,Leaf Galls,SLF,Natural Enemies,Ants,Pruning,Watering,Fencing,Vehicle Damage,survey_notes,dog_poop,trash,spider_mite,foreign_embedded,Species ID Notes,Overhead Conflicts,Flatids,Whitefly,caterpillars_combined,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day,temp_C,lat,long,buffer_temp_C
161412,"1630 GWYNNS FALLS PKWY, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2,8,NA,Good,2925,B,AB,35.25013455,focal,B6,7,5,7/10/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Present,2 (>40%),23.12,5.05,54,(5) 2-5%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Healed,NA,NA,None,NA,Absent,Absent,None,Absent,round lobes,None,None,None,None,0.654,0.121,0.225,50.33691,37.16,36.51,-0.65,0.06,36.9,7/10/2024 11:31,11.52416667,35.23292922973633,39.31780633,-76.64930329,35.2256883893694
164955,"2131 N PULASKI ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.3,10,NA,Good,2925,B,AB,35.25013455,focal,B6,7,3,7/10/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),21.43,5.06,52,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,Trace,Trace,None,None,None,Moderate,None,Trace,Healed,NA,NA,None,weed cloth,Absent,Absent,None,Absent,round lobes,None,None,None,None,0.659,0.111,0.231,57.05762,35.13,30.37,-4.76,0.29,39.196,7/10/2024 9:47,9.790277778,35.63504409790039,39.31253944,-76.65140709,35.6315948486328
177521,"2208 BRYANT AVE, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,2.4,12,NA,Good,2925,B,AB,35.25013455,focal,B6,>20,4,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),18.63,4.48,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),Round in rows (sapsucker),Sticky or hardened clear/brown resin,None,None,None,None,None,None,Trace,Trace,Trace,Improper (major/trunk),NA,NA,None,trash,Absent,Present,None,Absent,round lobes,None,None,None,None,0.603,0.19,0.206,54.94043,35.26,33.49,-1.77,0.07,33.734,7/10/2024 10:18,10.31222222,35.65118408203125,39.31659119,-76.64913644,35.6497211456299
179834,"2415 N PULASKI ST, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,3.5,12,NA,Good,2925,B,AB,35.25013455,focal,B6,>20,4,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Mixed Use,Lawn,Stump,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.448402404785156,39.3148049,-76.65153068,35.4599821908133
165023,"2028 N PULASKI ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2,10,NA,Good,2925,B,AB,35.25013455,focal,B6,8,4,7/10/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),26.71,5.43,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,Trace,Moderate,Trace,None,None,None,Trace,None,Trace,Healed,NA,NA,None,caulk on trunk,Absent,Absent,None,Absent,round lobes,None,Trace,None,None,0.457,0.366,0.177,65.35645,30.44,32.63,2.19,0.03,35.38,7/10/2024 9:15,9.255277778,35.80853271484375,39.31175611,-76.65158115,35.808114188058
166209,"2029 N PULASKI ST, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,1.7,8,NA,Good,2925,B,AB,35.25013455,focal,B6,12,4,7/10/2024,KM KTB ALP,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),14.7,5.68,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,None,None,Trace,Moderate,None,Substantive,Improper (major/trunk),NA,NA,Car (off ground),bird nest,Absent,Absent,None,Absent,ok,None,None,None,None,0.46,0.389,0.151,63.89844,32.05,34.17,2.12,0.02,21.542,7/10/2024 9:21,9.355277778,35.742286682128906,39.3117688,-76.65124875,35.7578392028809
177445,"2314 BRYANT AVE, Baltimore, MD",NA,Tree Lawn,Nyssa sylvatica,blackgum,1,1.7,9,NA,Good,2925,B,AB,35.25013455,focal,B6,16,4,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.26081848144531,39.31724538,-76.64821567,35.189569745745
177463,"2308 BRYANT AVE, Baltimore, MD",NA,Tree Lawn,Nyssa sylvatica,blackgum,1,1.9,9,NA,Good,2925,B,AB,35.25013455,back-up,B6,16,4,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),13.22,3.97,54,(1) 0-1%,2 (2-25%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,None,Improper (minor/branches),NA,NA,None,NA,Absent,Absent,None,Absent,ok,None,None,None,Trace,0.561,0.253,0.186,51.31934,36.86,38.35,1.49,0.02,32.466,7/10/2024 11:12,11.20527778,35.408111572265625,39.31708522,-76.64844432,35.427488054548
177479,"1620 GWYNNS FALLS PKWY, Baltimore, MD",NA,Tree Lawn,Nyssa sylvatica,blackgum,1,1.9,7,NA,Good,2925,B,AB,35.25013455,focal,B6,>20,4,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Herbaceous,Alive,Absent,1 (<40%),23.79,6.47,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,None,Trace,None,None,Trace,Trace,Trace,Healed,NA,NA,Car (off ground),trash,Absent,Present,None,Absent,ok,Building,None,None,None,0.645,0.122,0.234,50.67188,37.17,38.89,1.72,0.02,28.586,7/10/2024 11:24,11.41277778,35.14845657348633,39.31802944,-76.64921884,35.0842388698033
163980,"2431 REISTERSTOWN ROAD, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2,7,NA,Good,2925,B,AB,35.25013455,focal,B6,8,5,7/10/2024,KM KTB ALP,Sidewalk Cutout,Mixed Use,Lawn,Alive,Absent,0 (none),10.32,3.97,50,(1) 0-1%,2 (2-25%),2 (2-25%),3,1 (healthy),None,Fungus growing on/out of wood (not nearby),None,Substantive,None,None,None,None,None,None,None,Improper (major/trunk),NA,NA,Car (off ground),traffic camera above. leaning and major fissure. bird nest,Absent,Absent,None,Absent,ok,Other,None,Trace,None,0.65,0.097,0.253,54.68945,34.93,33.49,-1.44,0.03,35.111,7/10/2024 10:06,10.11583333,35.673763275146484,39.31652588,-76.65012891,35.6759736197335
177444,"3501 WOODBROOK AVE, Baltimore, MD",NA,Tree Lawn,Quercus alba,"oak, white",1,1,7,NA,Good,2925,B,AB,35.25013455,focal,B6,>20,5,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),18.52,4.95,54,(1) 0-1%,3 (26-50%),1 (0-1%),2,3 (moderately unhealthy),Round in rows (sapsucker),None,None,None,None,None,None,None,Moderate,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,likely burr oak,None,None,None,None,0.46,0.368,0.172,50.70117,37.54,37.49,-0.05,0.64,28.833,7/10/2024 11:50,11.84083333,35.12775802612305,39.3183633,-76.6508719,35.1333111354283
161432,"1648 GWYNNS FALLS PKWY, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.1,12,NA,Good,2925,B,AB,35.25013455,focal,B6,16,4,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),25.88,6.69,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Substantive,None,None,Trace,Trace,None,Substantive,Healed,NA,NA,Car (off ground),trash,Absent,Present,None,Absent,ok,Building,None,None,None,0.628,0.126,0.246,51.65625,37.29,33.67,-3.62,0.07,33.891,7/10/2024 11:40,11.67055556,35.39630889892578,39.31750593,-76.64984092,35.3955268859863
178530,"2405 REISTERSTOWN ROAD, Baltimore, MD",NA,Tree Lawn,Quercus palustris,"oak, pin",1,2.6,10,NA,Good,2925,B,AB,35.25013455,focal,B6,>20,6,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),23.97,7.67,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,None,None,Healed,NA,NA,None,sign stapled to trunk. hard to see leaves,Absent,Absent,None,Present,could be rubra,None,None,None,None,0.653,0.106,0.241,53.68457,35.84,32.93,-2.91,0.06,38.85,7/10/2024 10:27,10.46138889,35.68718338012695,39.31574578,-76.64919063,35.696412563324
178536,"2417 REISTERSTOWN ROAD, Baltimore, MD",NA,Tree Lawn,Quercus palustris,"oak, pin",1,2.4,8,NA,Good,2925,B,AB,35.25013455,focal,B6,>20,6,7/10/2024,KM KTB ALP,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Stump,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.65622329711914,39.31603663,-76.64953154,35.6502282278878
72581,"901 S HANOVER ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.5,6,remove vines,Good,2911,D,D,35.34813443,focal,D5,9,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),31.2,7.6,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,None,None,None,None,None,Trace,Trace,Healed,NA,NA,None,substantial spider mite discoloration. dog poop,Present,Absent,Substantive,NA,ok,None,None,None,Trace,0.7,0.077,0.223,43.14648,37.23,39.05,1.82,0.15,5.14,7/17/2024 11:20,11.34916667,35.07229232788086,39.27887546,-76.61539311,35.0513823372977
73369,"106 W CROSS ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,1.8,6,NA,Good,2911,D,D,35.34813443,focal,D5,4,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Single-family Residential-attached,Other,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no pit anymore - new sidewalk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.54255294799805,39.27666081,-76.61663432,35.5124635696411
74192,"1123 RACE ST, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,2,7,remove weed trees; pest problem,Good,2911,D,D,35.34813443,focal,D5,4,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),29.2,8.38,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,None,None,Trace,0.675,0.08,0.245,45.31055,36.89,35.59,-1.3,0.25,5.14,7/17/2024 11:05,11.09916667,35.453941345214844,39.27608591,-76.61668618,35.4482536315918
61171,"1440 KEY HWY, Baltimore, MD",NA,Well/Pit,Taxodium distichum,"baldcypress, common",1,2.7,15,NA,Good,2911,D,D,35.34813443,back-up,D5,>20,5,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Mixed Use,Properly mulched,Alive,Absent,0 (none),25.6,5.64,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Car (off ground),irrigation line around trunk,Absent,Absent,None,Absent,ok,None,None,None,None,0.659,0.108,0.233,38.15039,37.42,37.45,0.03,0.4,5.14,7/17/2024 13:32,13.53638889,35.44670104980469,39.27208809,-76.59952877,35.4172128949847
74745,"655 MELVIN DR, Baltimore, MD",NA,Planter/Raised bed,Betula nigra,"birch, river",1,3,3,NA,Good,2911,D,D,35.34813443,focal,D5,>20,10,7/17/2024,KM ALP SM MS,Maintained Park,Maintained Park,Properly mulched,Alive,Absent,0 (none),22.46,4.76,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,None,Moderate,None,None,Moderate,Trace,Moderate,Improper (minor/branches),NA,NA,Car (off ground),second birch from right,Absent,Absent,None,Absent,ok,None,None,Trace,Trace,0.66,0.112,0.228,46.13672,35.68,32.37,-3.31,0.03,38.679,7/17/2024 9:54,9.909444444,35.51179504394531,39.284429,-76.6253574,35.5061537424723
60459,"327 WARREN AVE, Baltimore, MD",NA,Well/Pit,Betula nigra,"birch, river",3,4,7,DBH at 2,Good,2911,D,D,35.34813443,focal,D5,6,4,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Mixed Use,Properly mulched,Alive,Absent,0 (none),18.7,4.82,54,(5) 2-5%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,None,None,Improper (minor/branches),NA,NA,Car (off ground),irrigation line around tree,Absent,Absent,None,Absent,one trunk,None,None,None,Trace,0.631,0.133,0.236,39.15527,38.07,36.37,-1.7,0.35,34.247,7/17/2024 12:41,12.69055556,35.10337829589844,39.2789387,-76.60909926,35.0901434762137
73382,"150 W WEST ST, Baltimore, MD",NA,Open/Unrestricted,Betula nigra,"birch, river",1,4.4,25,NA,Good,2911,D,D,35.34813443,focal,D5,>20,>20,7/17/2024,KM ALP SM MS,Maintained Park,Maintained Park,Properly mulched,Alive,Absent,0 (none),26.89,9.82,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),Pencil-width round (Cerambicid),Wet/weeping wounds (often blackened),None,None,None,None,None,None,Moderate,None,Trace,Healed,NA,NA,None,hard to see leaves,Absent,Absent,None,Absent,ok. single trunk,None,None,None,None,0.647,0.126,0.227,44.71289,36.02,34.95,-1.07,0.02,37.913,7/17/2024 10:45,10.765,35.393917083740234,39.27676933,-76.61841203,35.4002004350935
77145,"301 E RANDALL ST, Baltimore, MD",NA,Open/Unrestricted,Betula nigra,"birch, river",2,2,8,NA,Good,2911,D,D,35.34813443,focal,D5,>20,5,7/18/2024,MS KM SM ALP,Maintained Park,Maintained Park,Bare ground,Alive,Present,0 (none),18.66,4.34,54,(10) 6-10%,1 (0-1%),2 (2-25%),2,2 (slightly unhealthy),None,None,None,Trace,None,Trace,None,None,Trace,Trace,Trace,Improper (minor/branches),NA,NA,None,NA,Absent,Absent,None,Absent,3 trunks,None,None,Trace,None,0.584,0.155,0.26,42.70703,32.33,31.01,-1.32,0.03,41.076,7/18/2024 13:44,13.73888889,34.47614288330078,39.27164389,-76.60677001,34.4345169067383
74674,"1640 S CHARLES ST, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,2.8,10,NA,Good,2911,D,D,35.34813443,focal,D5,4,4,7/18/2024,MS ALP SM KM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,2 (>40%),28.98,6.07,34,(1) 0-1%,2 (2-25%),1 (0-1%),2,1 (healthy),Small round with sawdust tube (Ambrosia or bark beetles),None,Trace,Moderate,Substantive,None,None,None,Trace,Trace,Trace,Improper (major/trunk),NA,NA,Car (off ground),birdhouse,Absent,Absent,None,Absent,ok,None,None,None,None,0.63,0.113,0.257,42.56445,34.11,29.51,-4.6,0.46,37.466,7/18/2024 14:20,14.34583333,35.4414176940918,39.27078103,-76.614058,35.4163039071219
76192,"901 S PACA ST, Baltimore, MD",NA,Tree Lawn,Cladrastis kentukea,yellowwood,1,3.1,10,NA,Good,2911,D,D,35.34813443,focal,D5,>20,12,7/17/2024,KM ALP SM MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Absent,0 (none),14.1,5.14,49,(5) 2-5%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),Small round with sawdust tube (Ambrosia or bark beetles),None,None,Moderate,Moderate,None,None,None,None,None,Trace,Healed,NA,NA,Mower (near ground),trace pentatomid,Absent,Absent,None,Absent,ok,None,None,None,None,0.38,0.498,0.122,45.39062,35.79,39.53,3.74,0.3,29.431,7/17/2024 10:07,10.12527778,36.349708557128906,39.28163877,-76.62519506,36.3125317891439
76237,"600 W HAMBURG ST, Baltimore, MD",NA,Tree Lawn,Cladrastis kentukea,yellowwood,1,4,12,NA,Good,2911,D,D,35.34813443,focal,D5,>20,12,7/17/2024,KM ALP SM MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Present,0 (none),14.79,6.35,49,(1) 0-1%,2 (2-25%),2 (2-25%),5 (all sides in sun),1 (healthy),None,Fungus growing on/out of wood (not nearby),Substantive,Substantive,None,None,None,None,None,Trace,Trace,None,NA,NA,Mower (near ground),moderate termites,Absent,Absent,None,Absent,ok,None,None,None,None,0.289,0.61,0.102,44.51172,36.47,38.07,1.6,0.11,29.816,7/17/2024 10:17,10.28416667,36.18242263793945,39.28116682,-76.62416821,36.184807671441
58797,"1419 RICHARDSON ST, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,1.4,7,DBH at 1,Good,2911,D,D,35.34813443,focal,D5,7,4,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,maple not dogwood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.984413146972656,39.26913625,-76.5911755,34.993414742606
77798,"1142 BATTERY AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,4.1,10,NA,Good,2911,D,D,35.34813443,focal,D5,3,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Unknown,Absent,2 (>40%),11.69,5.11,46,NA,1 (0-1%),1 (0-1%),2,NA,NA,NA,NA,NA,None,None,None,None,None,Moderate,Moderate,NA,NA,NA,NA,brick and fence around trunk,Absent,Absent,None,Absent,lilac tree not dogwood,None,None,None,Trace,0.641,0.118,0.241,38.50195,38.15,36.03,-2.12,0.02,44.249,7/17/2024 13:13,13.22388889,35.317359924316406,39.27634873,-76.60976189,35.3376148768834
72733,"100 W HENRIETTA ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.7,10,NA,Good,2911,D,D,35.34813443,focal,D5,12,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Present,2 (>40%),16.46,5.75,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,None,None,None,None,None,Moderate,Trace,Healed,NA,NA,Mower (near ground),many weird shaped leaves,Absent,Absent,None,Absent,rotundiloba,None,None,Moderate,None,0.687,0.115,0.198,43.62695,37.01,32.77,-4.24,0.46,48.662,7/17/2024 11:29,11.49777778,34.98525619506836,39.27931653,-76.61580754,34.9983630180359
76432,"1201 S PACA ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.2,15,NA,Good,2911,D,D,35.34813443,focal,D5,10,5,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Commercial,Properly mulched,Alive,Absent,0 (none),25.6,6.79,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,Sticky or hardened clear/brown resin,None,None,Trace,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,not rotundiloba,None,None,Moderate,Trace,0.722,0.09,0.188,44.66797,36.25,32.67,-3.58,0.25,40.792,7/17/2024 10:29,10.48527778,35.22500991821289,39.2780235,-76.62769834,35.2280137198312
77333,"1154 NANTICOKE ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.2,15,NA,Good,2911,D,D,35.34813443,focal,D5,4,5,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),25.4,6.31,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),Round in rows (sapsucker),Other (take picture/add notes),None,Trace,Moderate,None,None,None,None,Trace,None,Improper (minor/branches),NA,NA,Car (off ground),Pic of weird exudation,Absent,Absent,None,Absent,ok,None,None,Moderate,None,0.592,0.172,0.236,51.99316,34.46,32.77,-1.69,0.63,38.7,7/17/2024 9:35,9.588333333,35.49618148803711,39.28057798,-76.63130792,35.4950550624302
76533,"915 LIGHT ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,NA,1,2.3,12,2018 Spring Lorenz,Good,2911,D,D,35.34813443,focal,D5,3,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Commercial,Properly mulched,Alive,Absent,0 (none),20.7,6.89,44,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,Sticky or hardened clear/brown resin,None,None,None,None,None,None,None,Trace,None,Healed,NA,NA,Car (off ground),stick pin in trunk,Absent,Absent,None,Present,not rotundiloba,None,None,Moderate,None,0.731,0.07,0.199,40.71973,37.31,35.03,-2.28,0.23,45.34,7/17/2024 11:46,11.77138889,35.415225982666016,39.27833957,-76.61246533,35.3727231706892
78662,"1418 S CAREY ST, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2,15,NA,Good,2911,D,D,35.34813443,focal,D5,4,4,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),18.1,6.11,54,(35) 31-35%,3 (26-50%),4 (51-75%),4,4 (severely unhealthy),None,None,None,None,None,None,None,None,Trace,Substantive,Trace,Healed,NA,NA,None,substantial mealybugs? aphids? pics. fencing and decor around tree,Absent,Absent,None,Absent,"ok. 3 trunks, dbh on single trunk",Other,Trace,Trace,Trace,0.584,0.158,0.258,55.95703,32.42,34.17,1.75,0.02,28.661,7/17/2024 9:19,9.331388889,35.04789352416992,39.27894236,-76.63341783,35.0541887283325
73308,"150 W HAMBURG ST, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2.3,7,NA,Good,2911,D,D,35.34813443,focal,D5,9,3,7/17/2024,KM ALP SM MS,Sidewalk Cutout,Multi-family Residential,Properly mulched,Alive,Absent,0 (none),17.1,5.33,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,Trace,None,None,0.519,0.365,0.116,45.27441,36.08,36.25,0.17,3.7,38.328,7/17/2024 10:55,10.91805556,35.3651008605957,39.2782665,-76.61820717,35.3762795584542
75040,"110 W CLEMENT ST, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2.3,6,pest problem,Good,2911,D,D,35.34813443,focal,D5,3,3,7/18/2024,MS ALP SM KM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),14.1,5.73,50,(1) 0-1%,3 (26-50%),1 (0-1%),4,3 (moderately unhealthy),None,None,None,None,None,None,None,None,None,Trace,None,Improper (major/trunk),NA,NA,Car (off ground),"metal fencing, substantial spidermite, birdnest",Absent,Absent,Substantive,Absent,ok,None,None,None,None,0.52,0.294,0.186,45.49219,33.01,30.33,-2.68,0.18,34.867,7/18/2024 14:52,14.86805556,35.281314849853516,39.27367918,-76.61601376,35.2955115182059
65648,"1257 WASHINGTON BLVD, Baltimore, MD",NA,Well/Pit,Quercus alba,"oak, white",1,1.3,10,NA,Good,2911,D,D,35.34813443,focal,D5,4,4,7/17/2024,KM ALP MS SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),15.73,3.76,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Moderate,None,Trace,Improper (minor/branches),NA,NA,None,trace lacebug,Absent,Absent,None,Absent,ok,None,None,None,None,0.663,0.103,0.234,65.57617,26.38,26.99,0.61,0.03,41.9,7/17/2024 8:58,8.967222222,35.75887680053711,39.28091314,-76.63497881,35.7408267429897
75402,"212 E RANDALL ST, Baltimore, MD",NA,Well/Pit,Quercus alba,"oak, white",1,1.3,7,DBH at 1,Good,2911,D,D,35.34813443,focal,D5,4,4,7/18/2024,MS KM SM ALP,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),20.16,3.5,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,Trace,Trace,Healed,NA,NA,None,"moderate lacebugs, lights through canopy, birds nest",Absent,Absent,None,Absent,cultivar,None,None,None,Trace,0.631,0.099,0.27,43.38672,32.62,32.55,-0.07,0.06,5.14,7/18/2024 13:58,13.97305556,35.221275329589844,39.27221162,-76.60916684,35.2046229044596
78091,"228 WARREN AVE, Baltimore, MD",NA,Tree Lawn,Quercus alba,"oak, white",1,2.5,20,NA,Good,2911,D,D,35.34813443,focal,D5,>20,3,7/17/2024,KM ALP SM MS,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,Absent,0 (none),35.4,8.46,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),Round in rows (sapsucker),None,None,None,None,None,Moderate,None,Moderate,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.67,0.112,0.218,38.80957,37.69,36.17,-1.52,0.07,42.602,7/17/2024 12:33,12.56277778,34.96543502807617,39.27920591,-76.60991187,34.954532623291
