Burghardt_ID,street_address,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,long,lat,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Species ID Notes,Basal Sprouts,Root Girdling,Overhead Conflicts,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Flatids,Whitefly,Twig/branch Galls,Leaf Galls,SLF,Caterpillars,Natural Enemies,Ants,Pruning,Vehicle Damage,dog_poop,trash,spider_mite,foreign_embedded,survey_notes,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day
160130,"2140 DRUID HILL AVE, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,1.6,10,NA,Good,2891,D,D,35.3756584222689,Focal,D4,8,4,-76.637507056786404,39.308832818251403,45846,MS SM OA,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,45% white oak,Absent,0 (none),None,20.1,6.4,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,Trace,None,None,None,None,Trace,None,Trace,None,Healed,None,Absent,Present,None,Absent,"powdery mildew, trace cicadellid",0.692,0.131,0.177,46.28027,36.56,31.29,-5.27,0.18,48.11,7/8/2025 10:57,10.96111111
161443,"532 BLOOM ST, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,1.7,10,NA,Good,2891,D,D,35.3756584222689,Backup,D4,8,4,-76.637913934238298,39.307194650149803,45848,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,"41% swamp white, looks kinda white oak",Absent,0 (none),None,19.9,5.2,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,None,Trace,Trace,None,Trace,Moderate,Healed,Car (off ground),Absent,Present,None,Absent,"moderate lacebug, bird nest",0.593,0.102,0.305,52.21387,32.43,33.07,0.64,0.08,49.492,7/10/2025 10:08,10.14444444
157587,"1420 EUTAW PL, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,3,13,NA,Good,2891,D,D,35.3756584222689,Backup,D4,4,4,-76.627903776485994,39.3051317787207,45846,MS SM OA,Sidewalk Cutout,Maintained Park,Bare ground,Alive,ok,Absent,0 (none),None,24.6,5.96,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,None,None,None,None,None,Moderate,None,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Absent,None,Absent,"trace miridae, old sooty mold on leaves",0.659,0.117,0.224,44.00684,36.43,32.89,-3.54,0.1,41.699,7/8/2025 13:41,13.6975
119113,"1241 W BALTIMORE ST, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,2.1,15,NA,Good,2891,D,D,35.3756584222689,Focal,D4,4,4,-76.638062385091899,39.288449635833402,45847,MS SM KM OA,Sidewalk Cutout,Commercial,Bare ground,Alive,ok,Absent,0 (none),Other,30.2,9.34,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,None,None,None,None,None,None,None,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Present,None,Absent,"overhead traffic light, hard to see leaves",0.65,0.085,0.264,52.97559,33.94,33.97,0.03,0.03,17.129,7/9/2025 12:02,12.0375
42026,"20 N PINE ST, Baltimore, MD",Median/Island,Quercus phellos,"oak, willow",1,3.1,15,NA,Good,2891,D,D,35.3756584222689,Focal,D4,>20,14,-76.627713190965196,39.2894489706241,45847,MS KM SM OA,Median,Institutional,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54447,"836 HOLLINS ST, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,2.1,12,NA,Good,2891,D,D,35.3756584222689,Backup,D4,4,4,-76.630093517330494,39.2879965750992,45847,MS KM SM OA,Sidewalk Cutout,Mixed Use,Properly mulched,Alive,ok,Absent,0 (none),None,35.8,7.42,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,Trace,None,None,None,None,None,None,None,None,Trace,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,trace cicadellid,0.622,0.109,0.269,46.56641,31.73,31.47,-0.26,0.03,34.123,7/9/2025 13:29,13.48583333
167769,"816 N ARLINGTON AVE, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,2.8,12,NA,Good,2891,D,D,35.3756584222689,Focal,D4,10,4,-76.637185846167299,39.2984665402617,45846,MS SM OA,Sidewalk Cutout,Maintained Park,Bare ground,Alive,ok,Absent,0 (none),None,27.2,6.38,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,Trace,Trace,None,Trace,Trace,Improper (major/trunk),None,Absent,Present,None,Absent,NA,0.663,0.102,0.234,42.75586,37.6,37.11,-0.49,0.17,35.327,7/8/2025 12:11,12.18722222
119032,"1200 W LOMBARD ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,2,15,NA,Good,2891,D,D,35.3756584222689,Focal,D4,5,4,-76.636750766649101,39.286670711050697,45846,MS KM SM OA,Sidewalk Cutout,Mixed Use,Herbaceous,Unknown,honeylocust now,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32738,"419 E OLIVER ST, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,1,10,NA,Good,2891,D,D,35.3756584222689,Focal,D4,>20,4,-76.609708035939406,39.306821686178999,45846,MS SM OA,Sidewalk Planting Strip,Single-family Residential-attached,Other,Alive,ok,Absent,0 (none),None,22.75,4.5199999999999996,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,Trace,None,None,None,None,Trace,Trace,Trace,Moderate,Improper (major/trunk),Car (off ground),Absent,Present,None,Absent,"gravel filled groundcover, fungal infection on some leaves",0.656,0.134,0.21,55.11035,33.45,30.57,-2.88,0.12,46.316,7/8/2025 9:12,9.213888889
34712,"1629 SAINT PAUL ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,1.9,14,NA,Good,2891,D,D,35.3756584222689,Backup,D4,7,4,-76.614415568065198,39.3087594281699,45848,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,31.2,6.37,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,Trace,None,None,None,None,None,Trace,Trace,Trace,Healed,Car (off ground),Absent,Present,None,Absent,trace cicadellid,0.677,0.119,0.204,53.5957,30.86,26.61,-4.25,0.11,33.707,7/10/2025 9:33,9.564722222
168454,"232 W LANVALE ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,1.8,10,NA,Good,2891,D,D,35.3756584222689,Focal,D4,8,6,-76.624233327271497,39.305409732553301,45846,MS SM OA,Sidewalk Cutout,Single-family Residential-detached,Herbaceous,Alive,ok,Absent,0 (none),None,20.8,6.84,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,Trace,None,Substantive,Trace,None,None,None,None,Trace,Trace,Trace,Trace,Healed,None,Absent,Present,None,Present,"staples removed from trunk, trace miridae, trace red mite, trace cicadellid",0.681,0.109,0.21,50.01367,35.13,33.19,-1.94,0.03,45.304,7/8/2025 9:58,9.976388889
141019,"122 S MOUNT ST, Baltimore, MD",Well/Pit,Tilia americana,"linden, American",1,1.7,15,NA,Good,2891,D,D,35.3756584222689,Focal,D4,8,4,-76.643727426169605,39.2856889341627,45847,MS KM SM OA,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,16.7,3.87,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,1 (healthy),Pencil-width round (Cerambicid),None,Trace,None,Trace,None,None,Moderate,None,None,Trace,None,Trace,Trace,None,None,Absent,Present,None,Absent,"trace cicadellid, substantial white powder on underside of leaves (picture)",0.605,0.155,0.239,54.40137,32.43,31.67,-0.76,0.03,44.19,7/9/2025 9:48,9.811111111
127073,"901 W MULBERRY ST, Baltimore, MD",Median/Island,Tilia americana,"linden, American",1,1,10,NA,Good,2891,D,D,35.3756584222689,Focal,D4,>20,>20,-76.633182704353899,39.293748231720699,45846,MS SM OA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,inaccessible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30801,"400 E LAFAYETTE AVE, Baltimore, MD",Well/Pit,Tilia americana,"linden, American",1,3.6,20,NA,Good,2891,D,D,35.3756584222689,Focal,D4,12,4,-76.610784545819797,39.310236848837903,45846,MS SM OA,Sidewalk Cutout,Mixed Use,Bare ground,Alive,ok,Absent,0 (none),None,26.15,8.68,54,(1) 0-1%,1 (0-1%),2 (2-25%),4,1 (healthy),Round in rows (sapsucker),Honeydew/sooty mold,None,None,None,None,None,Trace,None,Trace,Moderate,None,Trace,Trace,Improper (major/trunk),None,Absent,Absent,None,Absent,trace cicadellid,0.651,0.108,0.242,60.10547,30.73,30.29,-0.44,0.07,41.497,7/8/2025 9:00,9.001111111
117426,"1054 W FAYETTE ST, Baltimore, MD",Well/Pit,Tilia americana,"linden, American",1,1.8,10,NA,Good,2891,D,D,35.3756584222689,Backup,D4,5,5,-76.635448747816,39.289918582824001,45848,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,19.7,6.3,52,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,Trace,None,Trace,None,None,Trace,None,None,None,None,Trace,Trace,Improper (major/trunk),Car (off ground),Present,Absent,None,Absent,removed staples from trunk,0.678,0.086,0.236,50.33008,33.17,30.19,-2.98,0.05,43.189,7/10/2025 10:31,10.52305556
182907,"3108 WALBROOK AVE, Baltimore, MD",Tree Lawn,Acer saccharum,"maple, sugar",1,1.4,8,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.670944950755,39.310343185111797,45841,MS KM SM,Sidewalk Planting Strip,Institutional,Lawn,Alive,ok,Absent,0 (none),None,15.9,2.61,54,(5) 2-5%,1 (0-1%),2 (2-25%),4,2 (slightly unhealthy),None,None,None,Moderate,Trace,Trace,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Mower (near ground),Absent,Present,None,Absent,NA,0.682,0.12,0.198,60.00195,26.1,25.57,-0.53,0.2,41.395,7/3/2025 8:34,8.577777778
181928,"2850 CLIFTON AVE, Baltimore, MD",Tree Lawn,Acer saccharum,"maple, sugar",1,2.4,15,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,4,-76.665857030012504,39.311628563279399,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,30,8.4700000000000006,48,(1) 0-1%,1 (0-1%),2 (2-25%),4,1 (healthy),Round in rows (sapsucker),None,None,None,None,Trace,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),None,Absent,Present,None,Absent,trace cicadellid,0.672,0.15,0.178,38.66699,35.48,36.83,1.35,0.02,35.455,7/3/2025 10:50,10.83388889
182952,"3108 WALBROOK AVE, Baltimore, MD",Tree Lawn,Acer saccharum,"maple, sugar",1,1.4,8,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,6,-76.670796638279597,39.310108898320799,45841,MS KM SM,Sidewalk Planting Strip,Institutional,Lawn,Alive,ok,Absent,0 (none),None,22.5,4.08,54,(1) 0-1%,1 (0-1%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,Trace,None,None,None,Trace,Trace,None,Trace,Trace,None,None,Absent,Present,None,Absent,cicada damage,0.383,0.49,0.127,57.19434,28.17,30.37,2.2,0.02,38.629,7/3/2025 8:43,8.720555556
182916,"3108 WALBROOK AVE, Baltimore, MD",Tree Lawn,Acer saccharum,"maple, sugar",1,1.3,8,NA,Good,2893,B,AB,34.2584634644277,Backup,B5,>20,5,-76.670936710469704,39.3102579175196,45861,MS KM SM,Sidewalk Planting Strip,Institutional,Lawn,Alive,ok,Absent,0 (none),None,21.1,4.3,54,(1) 0-1%,1 (0-1%),2 (2-25%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,None,Car (off ground),Absent,Present,None,Absent,trace cicadellid,0.674,0.12,0.205,43.00781,35.17,31.33,-3.84,0.21,52.828,7/23/2025 15:03,15.05444444
182039,"2912 POPLAR TERR, Baltimore, MD",Tree Lawn,Carpinus caroliniana,"hornbeam, American",1,1.1,8,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.667181537199298,39.312905948541001,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,15.5,3.01,54,(15) 11-15%,2 (2-25%),2 (2-25%),4,3 (moderately unhealthy),None,None,None,Trace,Moderate,Trace,None,Trace,None,None,Trace,Trace,Trace,Trace,None,None,Absent,Absent,None,Absent,"strap removed from branch, bird nest, old hornet nest, trace acanaloniidae, multistem",0.634,0.138,0.228,45.33398,33.88,29.43,-4.45,0.26,48.96,7/3/2025 9:55,9.926388889
182057,"2904 POPLAR TERR, Baltimore, MD",Tree Lawn,Carpinus caroliniana,"hornbeam, American",1,1.1,10,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.666795308977399,39.312918698622802,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,"19% betulus, 15% caroliniana",Absent,0 (none),None,15.5,2.79,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,Substantive,Trace,None,Trace,None,None,None,None,Trace,None,None,None,Absent,Absent,None,Absent,"multistem, trace acanaloniidae",0.647,0.125,0.227,43.04688,35.11,37.77,2.66,0.37,42.277,7/3/2025 10:11,10.1875
181217,"2000 BRADDISH AVE, Baltimore, MD",Tree Lawn,Cercis canadensis,"redbud, eastern",1,4.5,15,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,4,-76.661297472415995,39.3103256537741,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,17.1,6.66,54,(5) 2-5%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),Small round with sawdust tube (Ambrosia or bark beetles),Sticky or hardened clear/brown resin,Substantive,Substantive,None,None,None,Trace,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Present,"trace cicadellid, removed broken string lights growing into trunk",0.643,0.09,0.267,30.51367,37.6,33.37,-4.23,0.09,43.43,7/3/2025 12:08,12.13888889
182632,"2914 WALBROOK AVE, Baltimore, MD",Tree Lawn,Gleditsia triacanthos,"honeylocust, thornless",1,2.4,10,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,8,4,-76.666771620191199,39.3102690738869,45841,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,21,4.7,48,(5) 2-5%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Trace,None,None,Trace,None,None,Trace,None,Trace,None,Improper (major/trunk),Car (off ground),Absent,Absent,None,Absent,"epicormic shoots, bird nest",0.639,0.099,0.261,34.09863,38.64,39.17,0.53,0.02,24.738,7/3/2025 11:45,11.76222222
182695,"3033 WINDSOR AVE, Baltimore, MD",Tree Lawn,Gleditsia triacanthos,"honeylocust, thornless",1,2.8,15,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.669417543986,39.311880376397298,45840,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,29.9,5.5,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,None,None,None,Trace,None,None,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Present,Present,None,Present,acanaloniidae trace,0.666,0.078,0.256,52.45801,30.53,32.03,1.5,0.03,38.411,7/3/2025 8:53,8.895833333
182703,"3033 WINDSOR AVE, Baltimore, MD",Tree Lawn,Gleditsia triacanthos,"honeylocust, thornless",1,2.7,15,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.669424754201302,39.312043735468798,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,35.4,5.81,54,(1) 0-1%,2 (2-25%),2 (2-25%),2,1 (healthy),None,None,None,None,Trace,None,None,Trace,None,None,None,None,Trace,Trace,Improper (major/trunk),None,Present,Present,None,Absent,NA,0.705,0.077,0.218,48.12695,32,26.19,-5.81,0.11,27.17,7/3/2025 9:05,9.085
182687,"3033 WINDSOR AVE, Baltimore, MD",Tree Lawn,Gleditsia triacanthos,"honeylocust, thornless",1,3,15,NA,Good,2893,B,AB,34.2584634644277,Backup,B5,>20,5,-76.669412394594403,39.311829375735996,45861,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,32.9,6.38,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Sticky or hardened clear/brown resin,Trace,Trace,None,None,None,Trace,None,None,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Present,Absent,None,Absent,"trace pentatomid, earwig on branch",0.612,0.09,0.299,41.86914,34.99,36.55,1.56,0.02,50.425,7/23/2025 14:52,14.87472222
181902,"2301 N LONGWOOD ST, Baltimore, MD",Tree Lawn,Quercus phellos,"oak, willow",1,2.6,10,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.667513178671399,39.313403189890003,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,36.1,9.2200000000000006,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,2 (slightly unhealthy),None,None,None,None,Trace,None,None,None,None,None,None,Trace,Trace,Trace,Healed,None,Absent,Absent,None,Absent,"trace red mite, trace barklice, raised brown bumps on leaves",0.653,0.095,0.251,45.81934,32.76,33.45,0.69,0.11,37.653,7/3/2025 9:31,9.528055556
181912,"2301 N LONGWOOD ST, Baltimore, MD",Tree Lawn,Quercus phellos,"oak, willow",1,3.4,12,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,5,-76.6674132742572,39.313407174052401,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,36.9,11.63,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,Trace,None,None,Trace,None,Trace,Trace,Trace,Trace,Trace,Healed,None,Absent,Absent,None,Absent,"trace membracid, trace cicadellid",0.561,0.147,0.292,45.48242,32.8,33.29,0.49,0.07,23.379,7/3/2025 9:40,9.677777778
176659,"2510 N LONGWOOD ST, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,3.9,20,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,4,-76.668011046823693,39.315757866476602,45841,MS KM SM,Sidewalk Planting Strip,Mixed Use,Lawn,Alive,ok,Absent,0 (none),None,31.9,7.17,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),Round in rows (sapsucker),Wet/weeping wounds (often blackened),Trace,Trace,None,None,None,None,None,Trace,None,None,Trace,Moderate,Improper (major/trunk),None,Absent,Absent,None,Absent,trace cicadellid,0.652,0.111,0.237,46.78223,32.45,29.97,-2.48,0.03,39.553,7/3/2025 9:16,9.273888889
181885,"2200 POPLAR GROVE ST, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,2.3,10,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,6,-76.666353462326796,39.3124015311382,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,33.9,7.19,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,None,Moderate,None,None,None,None,None,Trace,Trace,Trace,None,Car (off ground),Absent,Absent,None,Absent,"psyllid trace, trace barklice",0.668,0.115,0.217,37.94531,35.09,30.15,-4.94,0.08,46.589,7/3/2025 10:37,10.62777778
181996,"2826 WALBROOK AVE, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,2.5,10,NA,Good,2893,B,AB,34.2584634644277,Focal,B5,>20,4,-76.665782874785094,39.310496188465102,45841,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,40.7,8.98,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,Trace,None,None,None,None,Trace,None,Trace,Trace,None,Car (off ground),Absent,Present,None,Absent,NA,0.678,0.087,0.235,33.00586,38.23,34.09,-4.14,0.13,40.767,7/3/2025 11:53,11.89333333
76601,"1318 WILLIAM ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,4.7,35,NA,Good,2911,D,D,35.3481344264403,Focal,D5,6,3,-76.610396492209404,39.274390682210097,45853,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,2 (>40%),Wires,33.2,6.71,54,(5) 2-5%,3 (26-50%),1 (0-1%),4,3 (moderately unhealthy),None,None,None,None,None,None,None,None,None,None,Trace,None,Trace,None,None,Car (off ground),Absent,Absent,None,Absent,"trace cicadellid, trace red mite, hard to see leaves, staples removed from trunk",0.603,0.218,0.179,50.74902,33.55,31.11,-2.44,0.42,39.01,7/15/2025 12:28,12.47833333
78491,"301 E RANDALL ST, Baltimore, MD",Open/Unrestricted,Acer saccharum,"maple, sugar",1,3.8,20,NA,Good,2911,D,D,35.3481344264403,Focal,D5,>20,>20,-76.607276593546302,39.271202636335097,45854,MS KM SM,Maintained Park,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,35.8,6.84,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),Round in rows (sapsucker),None,None,Substantive,None,None,None,None,None,None,None,None,Trace,Trace,None,Mower (near ground),Absent,Absent,None,Absent,hard to see leaves,0.576,0.212,0.212,56.18164,34.25,33.03,-1.22,0.08,36.136,7/16/2025 9:51,9.863611111
73414,"1101 RACE ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,3.8,20,NA,Good,2911,D,D,35.3481344264403,Focal,D5,3,3,-76.616356234351002,39.276567533010301,45854,MS KM SM,Sidewalk Cutout,Mixed Use,Lawn,Standing Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78406,"301 E RANDALL ST, Baltimore, MD",Open/Unrestricted,Acer saccharum,"maple, sugar",1,3.9,15,NA,Good,2911,D,D,35.3481344264403,Backup,D5,>20,>20,-76.607555972530307,39.271549470461103,45854,MS KM SM,Maintained Park,Maintained Park,Lawn,Unknown,oak now,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72613,"20 W MONTGOMERY ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,3.5,7,NA,Good,2911,D,D,35.3481344264403,Backup,D5,3,3,-76.6152279419575,39.279944312422998,45854,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Marshall cultivar 87%,NA,0 (none),None,16.2,6.22,54,(5) 2-5%,1 (0-1%),2 (2-25%),3,1 (healthy),None,None,Substantive,Substantive,Trace,Trace,None,None,None,None,None,None,Trace,Trace,None,Other,Absent,Absent,None,Present,"74 in fissure down side of tree, trace cicadellid",0.727,0.092,0.181,51.16406,35.08,32.59,-2.49,0.02,50.229,7/16/2025 12:30,12.51472222
76276,"801 W WEST ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.2,15,NA,Good,2911,D,D,35.3481344264403,Backup,D5,10,5,-76.627678820899703,39.278377463876801,45854,MS KM SM,Sidewalk Cutout,Industrial,Lawn,Removed,empty pit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74585,"1627 S HANOVER ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.3,8,NA,Good,2911,D,D,35.3481344264403,Focal,D5,6,4,-76.615082677702901,39.270967746766601,45853,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,1 (<40%),None,18.7,5.32,42,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,Trace,None,None,Trace,None,None,None,Improper (major/trunk),Car (off ground),Present,Present,None,Absent,"toys in pit, removed screw from trunk",0.53,0.343,0.126,45.8252,35.01,34.05,-0.96,0.17,41.149,7/15/2025 13:54,13.90111111
74591,"119 W RANDALL ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.5,5,DBH at 3,Good,2911,D,D,35.3481344264403,Focal,D5,4,4,-76.615985897710701,39.271381605582697,45853,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,16.5,6.76,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,Trace,Substantive,None,None,Trace,None,None,None,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Absent,None,Absent,bird nest,0.629,0.131,0.24,48.07227,35.59,37.11,1.52,0.02,41.169,7/15/2025 14:05,14.09277778
75346,"1525 BATTERY AVE, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,4.8,10,DBH at 3.5,Good,2911,D,D,35.3481344264403,Focal,D5,5,4,-76.609013152126394,39.272110556743598,45854,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,1 (<40%),Wires,17.7,6.34,37,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,Trace,None,None,Trace,None,Trace,Trace,Healed,Car (off ground),Absent,Absent,None,Present,lights in tree,0.615,0.136,0.25,54.58105,33.01,31.19,-1.82,0.03,41.094,7/16/2025 9:26,9.446944444
